OBJECTID,CUSTOMER_I,POSTAL_ARE,FULL_POSTA,REC_TYPE,GEO_LEVEL,NT_CITY,COUNTY,STATE,DISPLAY_LI,ROUTING_LI,DISPLAY_LA,DISPLAY_LO,ROUTING_LA,ROUTING_LO,HOUSE_NUMB,BUILDING_N,STREET_NAM,TMO_STREET,HDB,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,is_outlier,Longitude,Latitude,Distance to Nearest POI (m),Distance to Nearest Street (m),Number of POIs within 500m,Distance to Area Centroid (m),z_score_outlier,iqr_outlier,dbscan_outlier,lof_outlier,cluster,Anomaly Score (%),Confidence in Classification,POI Classification,Reasons for Classification
79637,227245.0,,550142.0,S,8.0,SINGAPORE,SINGAPORE,,940416203.0,940416203.0,1.36749,103.87395,1.36748,103.87384,142,,SERANGOON NORTH AVE 1,SERANGOON NORTH AVE 1,Y,5565,0.001188,103.873,1.36832,False,103.87384,1.36748,0.001649,0.000398,2999,0.038402,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
67655,169276.0,,466932.0,S,8.0,SINGAPORE,SINGAPORE,,926292151.0,926292151.0,1.31629,103.93674,1.3166,103.9367,39,EAST COAST HILL,SENNETT LN,SENNETT LN,N,1511,0.001159,103.9376,1.31733,False,103.9367,1.3166,9.1e-05,0.000377,2999,0.090875,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
113324,248434.0,,763101.0,S,9.0,SINGAPORE,SINGAPORE,,932136522.0,932136522.0,1.43155,103.82797,1.43105,103.82798,101C,,YISHUN AVE 5,YISHUN AVE 5,Y,5754,0.001486,103.829,1.43213,False,103.82798,1.43105,0.001513,0.000863,2999,0.094706,False,False,False,False,1,0.00%,Low,CORRECT,Normal spatial pattern
18399,194701.0,,534875.0,S,8.0,SINGAPORE,SINGAPORE,,116141852.0,116141852.0,1.34035,103.88477,1.34043,103.88489,199,,UPP PAYA LEBAR RD,UPP PAYA LEBAR RD,N,1053,0.002394,103.8841,1.33817,False,103.88489,1.34043,0.000637,0.000136,2999,0.036408,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
85778,149331.0,,425840.0,S,9.0,SINGAPORE,SINGAPORE,,116132933.0,116132934.0,1.31308,103.90879,1.3132,103.90903,48D,,LOR J TELOK KURAU,LOR J TELOK KURAU,N,5384,0.000646,103.9094,1.31267,False,103.90903,1.3132,0.00044,0.0,2999,0.065617,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
120195,213955.0,,520907.0,S,9.0,SINGAPORE,SINGAPORE,,1040725286.0,1040725285.0,1.35061,103.93938,1.35059,103.9389,907,,TAMPINES AVE 4,TAMPINES AVE 4,Y,4647,0.002425,103.94006,1.35272,False,103.9389,1.35059,0.001877,0.000452,2999,0.091164,False,False,False,False,2,0.00%,Low,CORRECT,Normal spatial pattern
45554,148807.0,,338760.0,S,8.0,SINGAPORE,SINGAPORE,,845355170.0,845355170.0,1.31305,103.86134,1.31295,103.86118,198,,LAVENDER ST,LAVENDER ST,N,3111,0.001096,103.8602,1.31246,False,103.86118,1.31295,0.000675,0.000943,2999,0.028601,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
76403,177940.0,,408576.0,S,8.0,SINGAPORE,SINGAPORE,,940042376.0,940042376.0,1.32701,103.89448,1.32681,103.89452,17,TRIPLE ELECTRONIC,UBI CRES,UBI CRES,N,844,0.001326,103.8934,1.3261,True,103.89452,1.32681,0.003902,0.000354,2999,0.047479,False,True,False,True,0,45.00%,Medium,INCORRECT,Isolated from other POIs
2624,213619.0,,648729.0,S,8.0,SINGAPORE,SINGAPORE,,116131545.0,116131545.0,1.35156,103.69973,1.35151,103.69973,1,WESTWOOD PARK,WESTWOOD CRES,WESTWOOD CRES,N,489,0.002536,103.6972,1.35134,False,103.69973,1.35151,0.000801,0.000691,2999,0.149357,False,False,False,False,3,0.00%,Low,CORRECT,Normal spatial pattern
93115,178718.0,,288472.0,S,9.0,SINGAPORE,SINGAPORE,,116156070.0,116141382.0,1.32788,103.80999,1.32771,103.80996,74,WATTEN ESTATE,SHELFORD RD,SHELFORD RD,N,1549,0.000975,103.8091,1.32817,False,103.80996,1.32771,0.001344,0.000815,2999,0.040076,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
54108,161116.0,,258908.0,S,8.0,SINGAPORE,SINGAPORE,,901337476.0,901337476.0,1.31416,103.83426,1.31378,103.83424,9,,GOODWOOD HL,GOODWOOD HL,N,2800,0.002259,103.8324,1.31509,False,103.83424,1.31378,0.000817,0.001679,2999,0.028639,False,False,False,False,0,0.00%,Low,CORRECT,Far from streets
28348,193285.0,,618406.0,S,8.0,SINGAPORE,SINGAPORE,,116150141.0,116150141.0,1.33968,103.71831,1.3397,103.71835,3,LAKESIDE GROVE,CORPORATION WALK,CORPORATION WALK,N,4857,0.004347,103.7217,1.33693,False,103.71835,1.3397,0.000391,0.001526,2999,0.130183,False,False,False,False,4,0.00%,Low,CORRECT,Normal spatial pattern
39717,230065.0,,805847.0,S,8.0,SINGAPORE,SINGAPORE,,754539588.0,754539588.0,1.38346,103.87283,1.38351,103.87268,67,KELULUT HILL,KELULUT HL,KELULUT HL,N,1842,0.00371,103.8695,1.3816,False,103.87268,1.38351,0.000557,0.000774,2999,0.050992,False,False,False,False,5,0.00%,Low,CORRECT,Normal spatial pattern
76762,228092.0,,549822.0,S,8.0,SINGAPORE,SINGAPORE,,940104578.0,940104578.0,1.36422,103.87542,1.36417,103.87543,15,NANYANG PARK,CHUAN HOE AVE,CHUAN HOE AVE,N,5539,0.000907,103.8762,1.36369,False,103.87543,1.36417,0.000446,0.00121,2999,0.037115,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
109486,216705.0,,510161.0,S,9.0,SINGAPORE,SINGAPORE,,916351778.0,718127772.0,1.36362,103.9619,1.36384,103.96165,161,,PASIR RIS ST 13,PASIR RIS ST 13,Y,874,0.003858,103.9641,1.36086,False,103.96165,1.36384,0.003368,0.000629,2999,0.115903,False,True,False,False,6,20.00%,Low,CORRECT,Normal spatial pattern
122715,148416.0,,389398.0,S,0.0,SINGAPORE,SINGAPORE,,833639281.0,833639281.0,1.31299,103.8817,1.31299,103.88172,435B,,GEYLANG RD,GEYLANG RD,N,4968,0.000886,103.8813,1.31221,False,103.88172,1.31299,0.000175,0.000637,2999,0.041923,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
34819,153865.0,,458974.0,S,8.0,SINGAPORE,SINGAPORE,,116161918.0,116161918.0,1.31029,103.91879,1.31047,103.91876,548,SEASIDE PARK,EAST COAST RD,EAST COAST RD,N,993,0.001184,103.91858,1.31164,False,103.91876,1.31047,0.000318,0.000373,2999,0.075656,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
42568,133257.0,,208312.0,S,8.0,SINGAPORE,SINGAPORE,,797878499.0,797878499.0,1.30415,103.85367,1.30417,103.8537,15,,MAYO ST,MAYO ST,N,2838,0.000197,103.8536,1.30434,False,103.8537,1.30417,0.000108,0.000328,2999,0.034816,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
6668,143036.0,,436793.0,S,8.0,SINGAPORE,SINGAPORE,,116133359.0,116133359.0,1.30804,103.89231,1.30776,103.89237,28,,WAREHAM RD,WAREHAM RD,N,2229,0.002494,103.8904,1.30623,False,103.89237,1.30776,0.00097,0.001541,2999,0.053602,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
379,183570.0,,301001.0,S,7.0,SINGAPORE,SINGAPORE,,860545531.0,901122742.0,1.3257,103.84307,1.32515,103.84248,1A,,THOMSON RD,THOMSON RD,Y,3515,0.001183,103.8413,1.32507,False,103.84248,1.32515,0.001331,0.00032,2999,0.014748,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
18814,180854.0,,267706.0,S,8.0,SINGAPORE,SINGAPORE,,116141944.0,116141944.0,1.32661,103.79747,1.32642,103.7977,60,,NAMLY AVE,NAMLY AVE,N,1556,0.001631,103.7968,1.32506,False,103.7977,1.32642,0.000958,0.00067,2999,0.052267,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
102359,156912.0,,127079.0,S,9.0,SINGAPORE,SINGAPORE,,863797842.0,116158651.0,1.31562,103.7576,1.31556,103.7575,164,HONG LEONG GARDEN SHOPPING CENTRE,WEST COAST DR,WEST COAST DR,N,-1,-1.0,-1.0,-1.0,False,103.7575,1.31556,0.000122,0.00144,2999,0.093899,False,False,False,False,7,0.00%,Low,CORRECT,Normal spatial pattern
44317,135466.0,,189235.0,S,8.0,SINGAPORE,SINGAPORE,,834000831.0,834000831.0,1.30105,103.85894,1.30101,103.8589,42,,HAJI LN,HAJI LN,N,4436,0.000406,103.8593,1.30094,False,103.8589,1.30101,5e-05,0.000642,2999,0.038995,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
42307,151541.0,,209084.0,S,8.0,SINGAPORE,SINGAPORE,,784644582.0,784644582.0,1.31097,103.86055,1.31093,103.86043,90,,HORNE RD,HORNE RD,N,650,0.000739,103.861,1.3114,False,103.86043,1.31093,0.0001,0.000767,2999,0.030121,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
87032,139147.0,,249009.0,S,9.0,SINGAPORE,SINGAPORE,,116134766.0,116134766.0,1.29307,103.8236,1.29318,103.82346,30A,,JERVOIS RD,JERVOIS RD,N,2180,0.000453,103.8238,1.29348,False,103.82346,1.29318,5.8e-05,0.000828,2999,0.051879,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
119166,128276.0,,160128.0,S,9.0,SINGAPORE,SINGAPORE,,947515282.0,907851849.0,1.28154,103.82901,1.28092,103.82895,128,,KIM TIAN RD,KIM TIAN RD,Y,2388,0.002358,103.8272,1.2825,False,103.82895,1.28092,0.002744,0.000209,2999,0.060912,False,True,False,False,0,20.00%,Low,CORRECT,Normal spatial pattern
74621,234034.0,,530545.0,S,8.0,SINGAPORE,SINGAPORE,,939813296.0,939813296.0,1.3781,103.89176,1.37813,103.8919,545,,HOUGANG AVE 8,HOUGANG AVE 8,Y,405,0.005969,103.8971,1.38106,False,103.8919,1.37813,0.003204,0.00023,2999,0.058683,False,True,False,False,0,20.00%,Low,CORRECT,Normal spatial pattern
60152,233291.0,,689008.0,S,8.0,SINGAPORE,SINGAPORE,,914560448.0,914560448.0,1.37749,103.74667,1.37769,103.74665,17,COMFORT GARDEN,HONG SAN WALK,HONG SAN WALK,N,4707,0.001615,103.74598,1.37916,False,103.74665,1.37769,0.000536,0.001238,2999,0.10912,False,False,False,False,8,0.00%,Low,CORRECT,Normal spatial pattern
23644,196748.0,,596238.0,S,8.0,SINGAPORE,SINGAPORE,,116145622.0,116145622.0,1.33612,103.77097,1.33596,103.77103,6,SUMMERLEA GREEN,KISMIS GRN,KISMIS GRN,N,1754,0.001562,103.7715,1.33447,False,103.77103,1.33596,0.000614,0.000262,2999,0.077543,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
53056,127595.0,,119142.0,S,8.0,SINGAPORE,SINGAPORE,,897575465.0,897575465.0,1.28094,103.7876,1.2808,103.7875,17,CHESTER PARK,LOR SARHAD,LOR SARHAD,N,4410,0.000688,103.7871,1.28136,False,103.7875,1.2808,0.000841,0.000929,2999,0.084055,False,False,False,False,9,0.00%,Low,CORRECT,Normal spatial pattern
1044,178424.0,,619034.0,S,8.0,SINGAPORE,SINGAPORE,,116130763.0,116130763.0,1.32737,103.7117,1.3278,103.71165,17,PEX INTERNATIONAL,LINK RD,LINK RD,N,211,0.001963,103.7134,1.32691,True,103.71165,1.3278,0.003968,0.00313,2999,0.137304,True,True,False,False,4,60.00%,Medium,INCORRECT,Far from streets; Isolated from other POIs
66755,186069.0,,349772.0,S,8.0,SINGAPORE,SINGAPORE,,925076304.0,925076304.0,1.3336,103.87642,1.33382,103.87635,12,SENNETT ESTATE,BUTTERFLY AVE,BUTTERFLY AVE,N,4873,0.001392,103.875,1.33348,False,103.87635,1.33382,1e-05,0.000966,2999,0.028229,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
60829,233480.0,,670254.0,S,8.0,SINGAPORE,SINGAPORE,,915010665.0,915010665.0,1.3796,103.77383,1.37978,103.77375,254,,BANGKIT RD,BANGKIT RD,Y,2418,0.001363,103.7735,1.37844,False,103.77375,1.37978,0.00067,0.000919,2999,0.085367,False,False,False,False,8,0.00%,Low,CORRECT,Normal spatial pattern
61975,228020.0,,530019.0,S,8.0,SINGAPORE,SINGAPORE,,917885337.0,917885337.0,1.3638,103.89179,1.36404,103.8918,19,,HOUGANG AVE 3,HOUGANG AVE 3,Y,5372,0.002729,103.8942,1.36274,False,103.8918,1.36404,0.002304,0.00052,2999,0.050196,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
37547,224478.0,,530302.0,S,8.0,SINGAPORE,SINGAPORE,,717922163.0,717922163.0,1.3683,103.8942,1.36817,103.89433,302,,HOUGANG AVE 5,HOUGANG AVE 5,Y,1420,0.001433,103.8929,1.36807,False,103.89433,1.36817,0.000208,0.000376,2999,0.054518,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
123716,129879.0,,169248.0,S,0.0,SINGAPORE,SINGAPORE,,907877574.0,907877574.0,1.28505,103.8293,1.28507,103.82945,10A,KAI FOOK MANSION,KIM TIAN RD,KIM TIAN RD,N,3865,0.000196,103.8294,1.28488,False,103.82945,1.28507,0.00024,0.000407,2999,0.056828,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
38402,125705.0,,79023.0,S,8.0,SINGAPORE,SINGAPORE,,743698489.0,743698489.0,1.27722,103.84401,1.27719,103.84423,84,,TRAS ST,TRAS ST,N,297,0.001107,103.8438,1.27821,False,103.84423,1.27719,0.000202,0.001143,2999,0.06156,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
65595,197727.0,,357926.0,S,8.0,SINGAPORE,SINGAPORE,,924889632.0,924889632.0,1.3366,103.8681,1.3366,103.8681,31,,WOODLEIGH CLOS,WOODLEIGH CLOS,N,-1,-1.0,-1.0,-1.0,False,103.8681,1.3366,0.000827,0.00204,2999,0.019674,False,False,False,True,0,40.00%,Medium,CORRECT,Far from streets
70256,173424.0,,418988.0,S,8.0,SINGAPORE,SINGAPORE,,938954003.0,938954003.0,1.32274,103.91722,1.32295,103.91721,35,,JALAN LAPANG,JALAN LAPANG,N,1542,0.001749,103.918,1.32451,False,103.91721,1.32295,0.000407,0.001118,2999,0.070442,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
12899,127774.0,,119166.0,S,8.0,SINGAPORE,SINGAPORE,,116139301.0,116139301.0,1.28051,103.78842,1.28036,103.78836,55,,LOR SARHAD,LOR SARHAD,N,1458,0.000943,103.7893,1.28029,False,103.78836,1.28036,0.000126,0.000874,2999,0.083739,False,False,False,False,9,0.00%,Low,CORRECT,Normal spatial pattern
74732,236833.0,,788099.0,S,8.0,SINGAPORE,SINGAPORE,,939885958.0,939885958.0,1.39829,103.82527,1.39834,103.82527,5,SPRINGLEAF GARDEN,SPRINGLEAF HTS,SPRINGLEAF HTS,N,1403,0.001086,103.8244,1.39769,True,103.82527,1.39834,0.00012,0.002977,2999,0.064108,True,True,False,False,10,60.00%,Medium,INCORRECT,Far from streets
51647,186949.0,,599291.0,S,8.0,SINGAPORE,SINGAPORE,,895523727.0,895523727.0,1.33314,103.76711,1.33331,103.76711,193,ENG KONG PARK,ENG KONG GDN,ENG KONG GDN,N,1753,0.000774,103.7678,1.33366,False,103.76711,1.33331,0.000522,0.000932,2999,0.08159,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
20822,140499.0,,278731.0,S,8.0,SINGAPORE,SINGAPORE,,116142969.0,116142969.0,1.30969,103.8025,1.31001,103.80255,7,HOLLAND HILL PARK,HOLLAND HL,HOLLAND HL,N,2038,0.001127,103.8034,1.30927,False,103.80255,1.31001,0.002044,0.00086,2999,0.054142,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
26467,239751.0,,809712.0,S,8.0,SINGAPORE,SINGAPORE,,116148482.0,116148482.0,1.39194,103.85171,1.39177,103.85172,3,SELETAR GARDEN,CACTUS CRES,CACTUS CRES,N,1835,0.000513,103.85129,1.39205,False,103.85172,1.39177,0.0004,0.000292,2999,0.053266,False,False,False,False,5,0.00%,Low,CORRECT,Normal spatial pattern
50415,176708.0,,266758.0,S,8.0,SINGAPORE,SINGAPORE,,895249031.0,895249031.0,1.31991,103.80844,1.31978,103.80858,52,,QUEEN'S RD,QUEEN'S RD,N,4328,0.003016,103.811,1.32158,False,103.80858,1.31978,0.00112,0.000232,2999,0.044159,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
29526,228681.0,,538949.0,S,8.0,SINGAPORE,SINGAPORE,,116154753.0,116154753.0,1.36525,103.89361,1.36513,103.89383,11,HAI SING PARK,HAI SING CRES,HAI SING CRES,N,5409,0.001396,103.8951,1.36455,False,103.89383,1.36513,0.002304,0.00076,2999,0.052498,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
37838,226503.0,,510122.0,S,8.0,SINGAPORE,SINGAPORE,,718127760.0,718127760.0,1.36653,103.95439,1.36635,103.95434,122,,PASIR RIS ST 11,PASIR RIS ST 11,Y,4929,0.005828,103.95933,1.36936,False,103.95434,1.36635,0.001538,0.000718,2999,0.10939,False,False,False,False,11,0.00%,Low,CORRECT,Normal spatial pattern
61140,235785.0,,510502.0,S,8.0,SINGAPORE,SINGAPORE,,916193705.0,916193705.0,1.37559,103.94616,1.37591,103.94606,502,,PASIR RIS ST 52,PASIR RIS ST 52,Y,2423,0.005502,103.941,1.37807,False,103.94606,1.37591,0.001221,0.0006,2999,0.104424,False,False,False,False,12,0.00%,Low,CORRECT,Normal spatial pattern
33031,157847.0,,457329.0,S,8.0,SINGAPORE,SINGAPORE,,116157978.0,116157978.0,1.31498,103.92996,1.31498,103.92998,3,,JALAN TANAH PUTEH,JALAN TANAH PUTEH,N,1527,0.001757,103.9313,1.31382,False,103.92998,1.31498,0.000627,3.2e-05,2999,0.084807,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
54194,183895.0,,299893.0,S,8.0,SINGAPORE,SINGAPORE,,901351350.0,901351350.0,1.32428,103.82453,1.32404,103.82436,18,DUNEARN ESTATE,BERRIMA RD,BERRIMA RD,N,2278,0.002648,103.825,1.32661,False,103.82436,1.32404,0.000396,0.001805,2999,0.028215,False,False,False,False,0,0.00%,Low,CORRECT,Far from streets
99364,129738.0,,48905.0,S,9.0,SINGAPORE,SINGAPORE,,833464546.0,833464546.0,1.28431,103.847,1.28431,103.847,42,,NANKIN ST,NANKIN ST,N,-1,-1.0,-1.0,-1.0,False,103.847,1.28431,0.000212,0.000455,2999,0.054312,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
32775,161424.0,,279154.0,S,8.0,SINGAPORE,SINGAPORE,,116157772.0,116157772.0,1.3132,103.78361,1.31327,103.7838,14,HENRY PARK,GROVE CRES,GROVE CRES,N,3373,0.00154,103.7853,1.31362,False,103.7838,1.31327,0.000475,0.000987,2999,0.069508,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
22998,144159.0,,217991.0,S,8.0,SINGAPORE,SINGAPORE,,116145005.0,116145005.0,1.30666,103.85208,1.30671,103.85197,86,UCO BANK,SERANGOON RD,SERANGOON RD,N,3128,0.000325,103.8522,1.30648,False,103.85197,1.30671,2.2e-05,0.000603,2999,0.032075,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
114027,171749.0,,418559.0,S,9.0,SINGAPORE,SINGAPORE,,938953992.0,938953992.0,1.32381,103.91586,1.32379,103.91568,30A,,JALAN SELAMAT,JALAN SELAMAT,N,2166,0.001058,103.915,1.32298,False,103.91568,1.32379,0.001373,0.000733,2999,0.068766,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
14147,184136.0,,465838.0,S,8.0,SINGAPORE,SINGAPORE,,116140172.0,116140172.0,1.32431,103.94963,1.32423,103.94948,13,LIMAU VILLAS,LIMAU RISE,LIMAU RISE,N,5179,0.001499,103.9491,1.32568,False,103.94948,1.32423,0.000264,0.000519,2999,0.101969,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
116834,245345.0,,554539.0,S,9.0,SINGAPORE,SINGAPORE,,940104064.0,940104064.0,1.36049,103.87144,1.36053,103.87146,11M,MARLENE VILLE,MARLENE AVE,MARLENE AVE,N,3235,0.00216,103.8732,1.36181,False,103.87146,1.36053,0.001022,0.000277,2999,0.03173,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
42456,148579.0,,218122.0,S,8.0,SINGAPORE,SINGAPORE,,796211155.0,796211155.0,1.31284,103.85588,1.31267,103.85608,375,,SERANGOON RD,SERANGOON RD,N,3536,0.00102,103.8571,1.3127,False,103.85608,1.31267,0.00059,0.000465,2999,0.027008,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
59227,192921.0,,618330.0,S,8.0,SINGAPORE,SINGAPORE,,914154662.0,914154662.0,1.33931,103.71768,1.33917,103.71782,16,LAKESIDE GROVE,CORPORATION RISE,CORPORATION RISE,N,4857,0.00448,103.7217,1.33693,False,103.71782,1.33917,0.000214,0.001,2999,0.130709,False,False,False,False,4,0.00%,Low,CORRECT,Normal spatial pattern
13916,170878.0,,467770.0,S,8.0,SINGAPORE,SINGAPORE,,116140135.0,116140135.0,1.32306,103.95089,1.32309,103.95073,8,KEW COTTAGES,LIMAU WALK,LIMAU WALK,N,1493,0.000653,103.9509,1.32246,False,103.95073,1.32309,0.000587,0.000881,2999,0.103372,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
90191,213104.0,,536728.0,S,9.0,SINGAPORE,SINGAPORE,,116142520.0,116142520.0,1.35088,103.88418,1.35082,103.88408,106B,,AH SOO WALK,AH SOO WALK,N,3356,0.001281,103.8828,1.35088,False,103.88408,1.35082,0.000506,0.000901,2999,0.037593,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
93717,217913.0,,546331.0,S,9.0,SINGAPORE,SINGAPORE,,116156730.0,116156730.0,1.36109,103.88082,1.36125,103.88079,11D,,RICHARDS PL,RICHARDS PL,N,5531,0.001286,103.8819,1.3619,False,103.88079,1.36125,0.000295,0.001004,2999,0.039419,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
85792,159806.0,,425855.0,S,9.0,SINGAPORE,SINGAPORE,,116132937.0,116132937.0,1.314,103.90873,1.31407,103.90893,59C,,LOR J TELOK KURAU,LOR J TELOK KURAU,N,5384,0.001477,103.9094,1.31267,False,103.90893,1.31407,0.000444,0.000876,2999,0.065193,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
57915,187773.0,,279697.0,S,8.0,SINGAPORE,SINGAPORE,,910600924.0,910600924.0,1.33184,103.7921,1.33198,103.79218,7,EDEN PARK,FIR AVE,FIR AVE,N,2306,0.002442,103.7946,1.33231,False,103.79218,1.33198,0.000652,0.000521,2999,0.056736,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
44854,142594.0,,208710.0,S,8.0,SINGAPORE,SINGAPORE,,840762573.0,840762573.0,1.3082,103.86323,1.30804,103.86339,135,,KALLANG RD,KALLANG RD,N,5676,0.000608,103.8629,1.3084,False,103.86339,1.30804,0.001301,0.000347,2999,0.033982,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
87221,245759.0,,758470.0,S,9.0,SINGAPORE,SINGAPORE,,116135432.0,116135432.0,1.44999,103.82859,1.44985,103.82845,878D,SEMBAWANG SQUARE ESTATE,SEMBAWANG RD,SEMBAWANG RD,N,191,0.000807,103.8279,1.45044,False,103.82845,1.44985,0.000448,0.000842,2999,0.113047,False,False,False,False,13,0.00%,Low,CORRECT,Normal spatial pattern
59902,211033.0,,648801.0,S,8.0,SINGAPORE,SINGAPORE,,914338191.0,914338191.0,1.35247,103.70079,1.35229,103.70071,110,WESTWOOD PARK,WESTWOOD CRES,WESTWOOD CRES,N,5701,0.003366,103.7033,1.35014,False,103.70071,1.35229,0.000416,0.000801,2999,0.148451,False,False,False,False,3,0.00%,Low,CORRECT,Normal spatial pattern
16633,187188.0,,488179.0,S,8.0,SINGAPORE,SINGAPORE,,116140739.0,116140739.0,1.33348,103.94539,1.3336,103.94558,33,CANARY PARK,JALAN SIMPANG BEDOK,JALAN SIMPANG BEDOK,N,5345,0.000448,103.9453,1.33325,False,103.94558,1.3336,0.000305,0.000175,2999,0.09718,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
51262,195727.0,,658875.0,S,8.0,SINGAPORE,SINGAPORE,,895497906.0,895497906.0,1.33867,103.76147,1.33884,103.76148,24,BURGUNDY HILL,BURGUNDY RISE,BURGUNDY RISE,N,1752,0.003823,103.7646,1.33663,False,103.76148,1.33884,0.000921,0.001077,2999,0.087049,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
84048,126135.0,,89674.0,S,8.0,SINGAPORE,SINGAPORE,,1020555734.0,1020555734.0,1.27833,103.84172,1.27845,103.8419,36,,CRAIG RD,CRAIG RD,N,652,0.0013,103.8432,1.27846,False,103.8419,1.27845,0.000693,0.000758,2999,0.060514,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
104972,144901.0,,390070.0,S,9.0,SINGAPORE,SINGAPORE,,897259919.0,897259919.0,1.30696,103.8885,1.30698,103.8885,70,,DAKOTA CRES,DAKOTA CRES,N,-1,-1.0,-1.0,-1.0,False,103.8885,1.30698,0.001816,0.000573,2999,0.050966,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
35995,130490.0,,48816.0,S,8.0,SINGAPORE,SINGAPORE,,116166265.0,116166265.0,1.28591,103.8491,1.28591,103.8491,2,,N CANAL RD,N CANAL RD,N,-1,-1.0,-1.0,-1.0,False,103.8491,1.28591,0.000813,0.000581,2999,0.052693,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
76793,227024.0,,547142.0,S,8.0,SINGAPORE,SINGAPORE,,940104580.0,940104580.0,1.36679,103.87845,1.36657,103.87844,43,PARRY PARK,PARRY TER,PARRY TER,N,5581,0.001187,103.8778,1.36757,False,103.87844,1.36657,0.000746,0.000894,2999,0.040951,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
58988,215362.0,,509521.0,S,8.0,SINGAPORE,SINGAPORE,,914024750.0,914024750.0,1.36244,103.96816,1.36229,103.96806,2,BUKIT LOYANG ESTATE,JALAN KELEMPONG,JALAN KELEMPONG,N,1324,0.00234,103.9704,1.36229,False,103.96806,1.36229,0.000403,0.000873,2999,0.121857,False,False,False,False,6,0.00%,Low,CORRECT,Normal spatial pattern
55404,151509.0,,457448.0,S,8.0,SINGAPORE,SINGAPORE,,901977659.0,901977659.0,1.31095,103.92067,1.3109,103.92059,11,SEASIDE PARK,JALAN SAUDARA KU,JALAN SAUDARA KU,N,994,0.002087,103.91865,1.31167,False,103.92059,1.3109,0.00022,0.000552,2999,0.077202,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
96351,235152.0,,689479.0,S,9.0,SINGAPORE,SINGAPORE,,717891968.0,718221231.0,1.37601,103.7353,1.37601,103.7353,339,,CHOA CHU KANG AVE 3,CHOA CHU KANG AVE 3,N,-1,-1.0,-1.0,-1.0,True,103.7353,1.37601,0.002906,0.000591,2999,0.119248,False,True,False,True,8,45.00%,Medium,INCORRECT,Normal spatial pattern
